l_all,lat,lon
"Kadjuduwa Watta,Sri Lanka",7.873053999999999,80.77179699999999
"Khankala,Chechnya",43.3080778,45.76972749999999
"Pokhara,Nepal",28.2095831,83.9855674
"Ayan,Russia",56.45405599999999,138.167328
"Rio Branco,Brazil",-9.9740249,-67.8098191
"Paranapanema,Sao Paulo,Brazil",-23.3863639,-48.7220328
"Natashquan,Quebec,Canada",50.194501,-61.83150800000001
"Vasco,India",15.3981945,73.81132509999999
"Niederanven,Luxembourg",49.6514925,6.2559412
"Tarakan,Indonesia",3.3273599,117.5785049
"Taos,New Mexico",36.4072134,-105.5733788
"Manila,Philippines",14.5995124,120.9842195
"Masai Mara Game Reserve,Kenya",-1.4937121,35.144648
"Gohu Airstrip,Papua New Guinea",-6.314992999999999,143.95555
"Rockford,Illinois",42.2711311,-89.0939952
"Off Pachao Tao,Taiwan",23.3833333,119.5
"Isfanan,Iran",32.6538966,51.66596560000001
"Curitiba,Brazil",-25.4372382,-49.2699727
"Anjouan,Comoros Islands",-12.2138145,44.4370606
"Charlotte,North Carolina",35.2270869,-80.8431267
"Diyarbakir,Turkey",37.9249733,40.2109826
"Chachapoyas,Peru",-6.230154700000001,-77.87084779999999
"Ndjolé,Gabon",-0.1882802,10.7605239
"Busia,Kenya",0.4607691,34.1114621
"Baucau,East Timor",-8.4731006,126.4553727
"Agadir,Morocco",30.4277547,-9.5981072
"Tallinn,Estonia",59.43696079999999,24.7535746
"Ferguson,Kentucky",37.0667444,-84.5999413
"Shahdad,Iran",30.4168666,57.70652109999999
"Kohat,Pakistan",33.5888559,71.44292860000002
"Barki,Russia",61.52401,105.318756
"Tamanrasset,Algeria",22.7902972,5.5193268
"Mulia,Indonesia",-3.700123,137.9647469
"New Vienna,Iowa",42.5480503,-91.1143005
"Kinshasa,Congo",-4.4419311,15.2662931
"Macka,Turkey",40.814221,39.610662
"Talkeetna,Alaska",62.32090460000001,-150.1066221
"Milan,Italy",45.4642035,9.189982
"Oiapoque, Brazil",3.842922499999999,-51.8344743
"Christchurch,New Zealand",-43.5320214,172.6305589
"Belo Horizonte,Brazil",-19.919052,-43.9386685
"Volcano,Hawaii",19.4282321,-155.2351628
"Brest,France",48.390394,-4.486076
"Rudshour,Iran",32.427908,53.688046
"Anchor Point,Alaska",59.7796135,-151.842265
"Rooisand Desert Ranch,Namibia",-23.2825093,16.1199569
"Blida,Algeria",36.4735715,2.8323153
"Belem,Para,Brazil",-1.4563073,-48.5012804
"Macaé,Rio de Janeiro,Brazil",-22.3837126,-41.7827578
"Port Sudan,Sudan",19.5903471,37.1901616
"San Cristobal,Venezuela",7.771357200000001,-72.22614659999999
"Off Treasure Cay,Bahamas",26.6761623,-77.2850194
"Mount Kenya,Kenya",-0.1521384,37.3084079
"Waialeale,Kauai,Hawaii",22.0706522,-159.4961272
"Groton,Connecticut",41.3497456,-72.0790717
"Tocomita,Venezuela",7.759456399999999,-63.0864702
"Barrow,Alaska",71.29055559999999,-156.7886111
"Kamchatka Peninsula,Russia",56.1327377,159.5314398
"Cap Haitien,Haiti",19.7370362,-72.20676809999999
"Off Hyannis,Massachusetts",41.6524911,-70.2881124
"Summer Beaver,Canada",52.7986795,-88.46180849999999
"La Quemada,Mexico",23.5102776,-102.8122222
"Del Rio,Texas",29.3708857,-100.8958674
"Meadview,Arizona",36.002155,-114.0684841
"Gaspé,Quebec,Canada",48.8316351,-64.4869016
Sao Gabriel de Cachoeria,-0.1307918,-67.0877374
"Off Waikanae,New Zealand",-40.8786599,175.0641649
"Uriman,Venezuela",5.35,-62.65
"Buenos Aires,Argentina",-34.6036844,-58.3815591
"Tampico,Mexico",22.2331041,-97.861099
"Cody,Wyoming",44.52634219999999,-109.0565308
"Hasi,Iraq",33.223191,43.679291
"200 miles NE of Derby,Australia",-17.309288,123.6401839
"Ogle,Guyana",6.806764299999999,-58.1034879
"Mosul,Iraq",36.3489278,43.157736
"Spokane,Washington",47.6587802,-117.4260466
"Boende,Congo",-0.2842862,20.8850949
"Jellicoe,Ontario,Canada",49.6859305,-87.5300824
"Mitu,Colombia",1.2521739,-70.23361799999999
"Helendale,California",34.7402853,-117.3257169
"Cotonou,Benin",6.3702928,2.3912362
"Off Sharm el Sheikh,Egypt",27.9654198,34.3617769
"Tashkent,Uzbekistan",41.2994958,69.2400734
"Bitonja,Bosnia-Herzegovina",44.7721811,17.191
"Sharjah,United Arab Emirates",25.3461555,55.42109319999999
"Bakou,Azerbaijan	Bakou,Azerbaijan",40.40926169999999,49.8670924
"Tonopah,Nevada",38.069211,-117.2305861
"Pyote,Texas",31.5348555,-103.1262722
"Milpillas,Mexico",31.07292589999999,-110.4898936
"Carepa,Colombia",7.755354,-76.6554309
"Jiech,Sudan",12.862807,30.217636
"Dalang,Sudan",12.0527239,29.655711
"Manaus,Brazil",-3.1190275,-60.0217314
"Urumqi,China",43.8266299,87.61688
"Bozoy,Kazakhstan",46.211958,58.82643789999999
"Mwingi,Kenya",-0.9374110000000001,38.0605006
"Lukla,Nepal",27.6856603,86.72780589999999
"Off Libreville,Gabon",0.4161976,9.4672676
"Yengema,Sierra Leone",8.714877999999999,-11.1698229
"Off Beef Island,British Virgin Islands",18.4422832,-64.53108689999999
"Off  Macaé ,Rio de Janeiro ,Brazil",-22.3837126,-41.7827578
"Ononge,Papua New Guinea",-8.674150599999999,147.2621584
"Cincinnati,Ohio",39.1031182,-84.5120196
"Maracay,Venezuela",10.2441931,-67.60661640000001
"Rostov-on-Don,Russia",47.2357137,39.701505
"Toula,Russia",54.204836,37.6184915
"Mc Grath,Alaska",62.95598949999999,-155.5988928
"Villahermosa,Mexico",17.989456,-92.9475061
"Off Mount Athos,Greece",40.2644928,24.2152731
"Tortuguero lagoon,Puerto Rico",18.4635253,-66.4435182
"Kaduqli,Sudan",11.0105443,29.7136456
"Halifax,Nova Scotia,Canada",44.8857087,-63.1005273
"Jefferson City,Missouri",38.57670170000001,-92.1735164
"Medellin,Colombia",6.2476376,-75.56581530000001
"Coron Island,Philippines",11.9283293,120.2397336
"Kirksville,Missouri",40.19475389999999,-92.5832496
"San Diego,California",32.715738,-117.1610838
"Martinsville,Virginia",36.6915262,-79.8725386
"Caracas,Venezuela",10.4805937,-66.90360629999999
"Baotou,Inner Mongolia,China",40.6578099,109.84021
"Houston,Texas",29.7604267,-95.3698028
"Bagram,Afghanstan",34.9402503,69.2549736
"Montrose,Colorado",38.4783198,-107.8761738
"Solo,Indonesia",-7.5695177,110.8250266
"El Junquito,Venezuela",10.4621739,-67.083176
"Jeddah,Saudi Arabia",21.485811,39.19250479999999
"Uberaba,Brazil",-19.7460372,-47.9339936
"Tura,Siberia,Russia",64.27624060000001,100.2061164
"Manguipayan,Colombia",1.7658466,-78.1838239
"Keene,New Hampshire",42.933692,-72.2781409
"Rutbah,Iraq",33.0363903,40.2833315
"Lasi,Hungary",47.162494,19.503304
"Al Taji,Iraq",33.5312281,44.2646701
"Kabul,Afghanistan",34.5553494,69.207486
"Khartoum,Sudan",15.5006544,32.5598994
"Pueblo,Colorado",38.2544472,-104.6091409
"Bimin,Papua,New Guinea",-6.314992999999999,143.95555
"Off Sarmi,Indonesia	Sarmi,Indonesia",-1.8899839,138.753058
"Chrallave,Venezuela",10.2110018,-66.8677563
"Off Campbeltown,United Kingdom",55.424117,-5.605373999999999
"Varandey,Russia",68.824444,58.068889
"Off Mwanza,Tanzania",-2.5164305,32.9174517
"El Embrujo,Providencia Island,Colombia",13.3588397,-81.3591579
"Rovie,Albania",41.153332,20.168331
"Enarotali,Indonesia",-3.9264917,136.3648679
"Tehran,Iran",35.7218583,51.3346954
"Baghdad,Iraq",33.315241,44.3660671
"Pisco,Peru",-13.7134562,-76.1841701
"Stratford,New Zealand",-39.3379897,174.28411
"Kisangani,Democratic Republic Congo",0.5185303,25.2007728
"Lockhart River,Queensland,Australia",-12.7860548,143.3418664
"El Portezulo,Argentina",-28.4700004,-65.63555219999999
"Mongu,Zambia",-15.2735504,23.1501117
"Walungu,Congo",-2.7081207,28.6468977
"Khartoom,Sudan",15.7937709,32.8986812
"Baney,Equatorial Guinea",3.7015971,8.9100475
"Toronto,Canada",43.653226,-79.3831843
"Off Palermo,Italy",38.11569,13.3614868
"Off Talinn,Estonia",59.43696079999999,24.7535746
"Grammatikos,Greece",38.2031194,23.9632194
"La Cucharita,Venezuela",10.8705057,-70.8998081
"Pucallpa,Peru",-8.3928622,-74.5826166
"Medan,Indonesia",3.5951956,98.6722227
"Isiro,Democtratic Republic Congo",2.7722364,27.6082774
"Brazzaville,Congo",-4.2633597,15.2428853
"Aru,Democratic Republic Cogo",2.8590231,30.8384093
"Lisa,Nigeria",9.081999,8.675277
"Tehran,Iran",35.7218583,51.3346954
"Chicago,Illinois",41.8781136,-87.6297982
"Port Harcourt,Nigeria",4.847222599999999,6.974603999999999
"Off Miami Beach,Florida",25.790654,-80.1300455
"Nardaran,Azerbaijan",40.5738701,49.9881435
Karkov,49.9935,36.230383
"Tal Afar,Iraq",36.3623583,42.4036715
"Bukalaza,Uganda",1.373333,32.290275
"Orumiyeh,Iran",37.5498061,45.0786282
"Telkibanya,Hungary",48.4854061,21.3574906
"Watertown,Wisconson",43.1947211,-88.7289918
"Paris,Tennessee",36.3020023,-88.32671069999999
"Rio Bonito,Brazil",-22.7099056,-42.6262961
"Marsabit,Kenya",2.3354966,37.9943453
"Kousséri,Cameroon",12.087083,15.0148322
"Lashkar Gah,Afghanistan",31.6095648,64.4082082
"Off Adler,Russia",43.4343234,39.9339462
"La Ronge,Saskatchewan",55.10823,-105.285989
Off São Tomé Island,0.2602568,6.621061099999999
"Yaocun,China",35.66226200000001,116.932719
"Abéché,Chad",13.8359124,20.8433709
"Jumla,Napal",29.28892179999999,82.3017728
"Sake,Democratic Republic Congo",-1.5631276,29.0518113
"Irkutsk,Russia",52.2854834,104.2890222
"Multan,Pakistan",30.157458,71.5249154
Afghanistan,33.93911,67.709953
"Bukavu,Democratic Republic Congo",-2.5123017,28.8480284
"Pownal,Vermont",42.792313,-73.22694609999999
"Piacenza,Italy",45.0526206,9.6929845
"Donetsk,Ukraine",48.015883,37.80285
"Lexington,Kentucky",38.0405837,-84.5037164
"Mahad,Iran",,
"Kandahar,Afghanistan",31.628871,65.7371749
"Vladikavkaz,Russia",43.0252344,44.6659759
"Vandeikya,Nigeria",6.7835394,9.069549199999999
"Sao Felix do Araguaia ,Brazil",-11.6179644,-50.6650634
"Stord,Norway",59.7952153,5.507941199999999
"Tashkent,Russia",41.2994958,69.2400734
"Abuja,Nigeria",9.0764785,7.398574
"Puncak Jaya,Indonesia",-4.0845986,137.1866179
"Leticia,Colombia",-4.203164999999999,-69.935907
"Tehran,Iran",35.7218583,51.3346954
"Cajon Pass,California",34.3117,-117.475
"Off Parepare,Indonesia",-4.0096221,119.6290617
"Balad Air Base,Iraq",33.223191,43.679291
"Baghdad,Iraq",33.315241,44.3660671
"Pau,France",43.2951,-0.370797
"Yogyakarta,Indonesia",-7.7955798,110.3694896
"Princeville,Hawaii",22.2214996,-159.4815487
"Hanea,Kauai,Hawaii",22.2229583,-159.5575969
"Fazenda Nossa Senhora de Lourdes,Brazil",-22.697154,-47.043008
"Samara,Russia",53.203772,50.1606382
"Mogadishu,Somalia",2.0469343,45.3181623
"Kopinang,Guyana",4.933333,-59.8
"Shatoi,Chechnya",42.8706519,45.6906525
"Dizangue,Cameroon",3.7796742,9.9772486
"El-Thamad,Egypt",29.6721339,34.3053545
"Walikale Airstrip,Congo",-1.4296737,28.0742249
"Pampa Hermosa,Peru",-11.4417838,-74.8273184
"Freetown,Sierra Leone",8.4656765,-13.2317225
"Milwaukee,Wisconson",43.0389025,-87.9064736
"Selenge province,Mongolia",50.0059273,106.4434108
"Kamina,Congo",-8.7368981,24.9872821
"Sihanoukville,Cambodia",10.7581899,103.8216261
"M'Banza Congo,Angola",-6.2694214,14.2337805
"Culiacan,Mexico",24.8090649,-107.3940117
"Muncho Lake,British Columbia,Canada",58.926463,-125.771076
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Shinile,Ethiopia",9.683029699999999,41.8426898
"Rudyerd Bay,Alaska",64.2008413,-149.4936733
"Moscow,Russia",55.755826,37.6173
"Off Moorea,French Polynesia",-17.5388435,-149.8295234
"Ketchikan,Alaska",55.34222219999999,-131.6461111
"Okinawa,Japan",26.1201911,127.7025012
"Curitiba,Brazil",-25.4372382,-49.2699727
"Kirkuk,Iraq",35.4666329,44.3798895
"Kongolo,Democratic Republic Congo",-5.387502,26.9911288
"Goma,Democratic Republic Congo",-1.658501,29.2204548
"Phuket,Thailand",7.9519331,98.33808839999999
"Malemba Nkulu,DR Congo",-8.034101,26.790893
"Kinshasa,DR Congo",-4.4419311,15.2662931
"Cubarral,Colombia",3.766667,-73.833333
"Khartoum,Sudan",15.5006544,32.5598994
"Isparta,Turkey",37.7626487,30.55370499999999
"Off Whittier,Alaska",60.7745903,-148.6858408
"Columbus,Ohio",39.9611755,-82.99879419999999
"Los Roques,Venezuela",11.84918995,-66.7507701
"Blace,Macedonia",42.1526524,21.3318248
"London,England",51.5072178,-0.1275862
"Miroslawiec,Poland",53.34254,16.089279
"Malinau,Indonesia",3.584221,116.647797
"Merida,Venezuela",8.5698244,-71.1804988
"Off Macae ,Rio de Janeiro ,Argentina",-22.3837126,-41.7827578
"Bethani,Nepal",27.4930026,85.8230251
"Lawa,Suriname",4.352258636939326,-54.40959898780554
"Bundeena,Australia",-34.0850678,151.1511763
"Chrisinau,Moldova",47.0104529,28.8638103
"Goma,Congo",-1.658501,29.2204548
"Off Annobon Island,Equatorial Guinea",-1.4268782,5.6352801
"Off Crimea,Black Sea",45.3453029,34.4997274
"Stehekin,Washington",48.3093032,-120.6564879
"Two Harbors,Catalina Island,California",33.44,-118.49833
"Chelyabinsk,Russia",55.1644419,61.4368431
"Panama City,Panama",8.9823792,-79.51986959999999
"Tegucigalpa,Honduras",14.065049,-87.1715002
"Huntsville,Texas",30.7235263,-95.55077709999999
"Khartoum,Sudan",15.5006544,32.5598994
"Hyannis,Massachusetts",41.6524911,-70.2881124
"Bannang Sata,Thailand",6.2544629,101.2410442
"Salak Mountain,Indonesia",-6.716057500000001,106.733719
"Malakal,Sudan",9.5279875,31.6682347
"Flagstaff,Arizona",35.1982836,-111.651302
"Khartoum,Sudan",15.5006544,32.5598994
"Saltillo,Mexico",25.4383234,-100.973678
"Bogota,Colombia",4.710988599999999,-74.072092
"Owatonna,Minnesota",44.0879297,-93.2260184
"North Vancouver Island,British Colombia,Canada",49.6506376,-125.4493906
"Junction City,California",40.7300937,-123.0547104
"Sunat Tanon,Thailand",15.870032,100.992541
"K-50 Airport,Somalia",2.0053407,44.9870299
"Madrid,Spain",40.4167754,-3.7037902
"Bishkek,Kyrgyzstan",42.8746212,74.5697617
"Toacaso,Ecuador",-0.7202168,-78.77028949999999
"Columbus,Ohio",39.9611755,-82.99879419999999
"Off Dubai,United Arab Emirates",25.2048493,55.2707828
"Perm,Russia",58.00916830000001,56.22696740000001
"Columbia,South Carolina",34.0007104,-81.0348144
"Camp Springs,Maryland",38.8040027,-76.90663959999999
"Lukla,Nepal",27.6856603,86.72780589999999
"Aurora,Illinois",41.7605849,-88.32007150000001
"Fallujah,Iraq",33.3443576,43.7812773
"Thormanby Island,British Columbia,Canada",49.4984943,-123.9794558
"Off Perpignan,France",42.6886591,2.8948332
"San Juan,Puerto Rico",18.4670588,-66.1184593
"Off Sabine Pass,Texas",29.7332834,-93.8948078
Off Turks and Caicos Islands,21.694025,-71.797928
"Denver,Colorado",39.7392358,-104.990251
"Lubock,Texas",33.6753624,-101.7979613
Houma Louisiana,29.5957696,-90.71953479999999
"Adraskan district,Afghanistan",33.6716082,61.9813913
"New York,New York",40.7127753,-74.0059728
"Manacapuru,Brazil",-3.2897123,-60.6321147
"Clarence Center,New York",43.0106139,-78.6375283
"Chanco,Chile",-36.2695044,-72.7178631
"Luxor,Egypt",25.6872431,32.6396357
"Amsterdam,Netherlands",52.3675734,4.9041389
"Lake Victoria,Uganda",-0.7557754,33.438353
"Off St. Johns,Newfoundland",47.5615096,-52.7125768
"Butte,Montana",46.0038232,-112.5347776
"Tokyo,Japan",35.6761919,139.6503106
"Off Crimond,Scotland",57.6014259,-1.916038
"Bandung,Indonesia",-6.9174639,107.6191228
"Wamena,Indonesia",-4.0921497,138.9461887
"Massamba,Democratic Republic of Congo",-4.038333,21.758664
"El Alto de Rubio,Venezuela",7.698857899999999,-72.36071079999999
"Madiun,Indonesia",-7.6310587,111.5300159
"Isiro,Democratic Republic Congo",2.7722364,27.6082774
"Atlantic Ocean,570 miles northeast of Natal,Brazil",-5.7841695,-35.1999708
"Port Hope Simpson,Newfoundland,Canada",52.5433087,-56.30018740000001
"State of Arunachal Pradesh,India",28.2179994,94.7277528
"Wamena,Indonesia",-4.0921497,138.9461887
"Off Mitsamiouli,Comoros",-11.3871698,43.2980711
"Near, Peshawar , Pakistan",34.0151366,71.5249154
"Qazvin,Iran",36.2795045,50.0045669
"Kandahar Airport,Afghanistan",31.628871,65.7371749
"Mashad,Iran",36.2972006,59.60669
"Ampisibil Village,Indonesia",-0.789275,113.921327
"Koh Samui,Thailand",9.5120168,100.0135929
"New York,New York",40.7127753,-74.0059728
"Port Moresby,Papua New Guinea",-9.443800399999999,147.1802671
"Nganga Lingolo,Congo",-4.3315651,15.1431754
"Ugamsk Gorge,South Kazakistan",48.019573,66.923684
"Merebank,South Africa",-29.9438906,30.9586976
"Georgetown,South Carolina",33.376834,-79.2944964
"Manila,Philippines",14.5995124,120.9842195
"Sharjah,United Arab Emirates",25.3461555,55.42109319999999
"Off Bonaire,Netherlands Antilles",12.2018902,-68.26238219999999
"Off Mongokhto,Russia",49.246637,140.228257
"Mirny,Russia",62.5313374,113.9773881
"Kigali,Rwanda",-1.9440727,30.0618851
"Reno,Nevada",39.529919,-119.8142691
"Shanghai,China",31.230416,121.473701
"Lyall Harbour,BC,Canada",48.8,-123.2
"Off Sand Point,Alaska",55.34046859999999,-160.4985822
"Off Na'ameh,Lebanon",33.7489379,35.4534798
"Senador Jose Porfírio,Brazil",-2.5902652,-51.9529957
"Cotabato City,Philippines",7.2046668,124.2310439
"Saada,Yemen",16.9509413,43.7477743
"Smolensk,Russia",54.7903112,32.0503663
"Yelizovo,Russia",53.1890374,158.3825062
"Monterey,Mexico",25.6866142,-100.3161126
"Pampanga,Philippines",15.079409,120.6199895
"Tripoli,Libya",32.8872094,13.1913383
"Poeketi,Suriname",3.919305,-56.027783
"Salang pass,Afghanistan",35.3123937,69.0419483
"Mangalore,India",12.9141417,74.8559568
"Yangadou,Cameroon",7.369721999999999,12.354722
"Quebec,Canada",46.8130816,-71.20745959999999
"Tuzla,Romania",44.0028382,28.6376679
"Islamabad,Pakistan",33.6844202,73.04788479999999
"Elmendorf AFB,Alaska",61.2536352,-149.8112528
"Denali National Park,Alaska",63.1148002,-151.1926058
"Igarka,Russia",67.4669771,86.5690187
"Dillingham,Alaska",59.0395277,-158.4633056
"San Andreas Island,Colombia",12.5450153,-81.7075787
"Off Kaminshak Bay,Alaska",59.16972200000001,-153.916389
"Bastipur,Nepal",27.35,85.8125
"Yichun,China",27.8144299,114.41612
"Bandundu,Congo Democratic Republic",-3.3168087,17.3789697
"Buena Vista,Venezuela",11.8748725,-69.9417775
"Dubai,United Arab Emirates",25.2048493,55.2707828
Fox Glacier Airstrip,-43.5285361,170.1540226
"Puerto Ordaz,Venezuela",8.3663119,-62.6496813
"Chopan district,Zabul Province,Afghanistan",32.1918782,67.1894488
"Rasht Valley,Tajikistan",39.0848361,70.7001248
"Kabul,Afghanistan",34.5553494,69.207486
"Bugulumisa,Congo",-4.038333,21.758664
"Guasimal,Cuba",21.7430028,-79.4619506
"Karachi,Pakistan",24.8607343,67.0011364
"Strezhevoy,Russia",60.72360759999999,77.5809306
"Karachi,Pakistan",24.8607343,67.0011364
"Moscow,Russia",55.755826,37.6173
"Palunge Hill,Nepal",28.394857,84.12400799999999
"Surgut,Russia",61.2545849,73.39616989999999
"Orumiyeh,Iran",37.5498061,45.0786282
"Off Plettenberg Bay,South Africa",-34.05748920000001,23.3644925
"Cork,Ireland",51.8985143,-8.4756035
"Santa Ana Francisco Morazan,Honduras",13.9296778,-87.2730244
"Pointe-Noire,Congo",-4.7691623,11.866362
"Kinshasa,Congo",-4.4419311,15.2662931
"Tawang,India",27.5860574,91.8594062
"Manaus,Brazil",-3.1190275,-60.0217314
"Off Kaimana,Indonesia",-3.660925,133.774506
"Prahuaniyeu,Argentina",-41.3379131,-67.9048717
"Petrozavodsk,Russia",61.77816170000001,34.3640396
"Bagram Air Base,Afghanistan",34.9455522,69.27119809999999
"Kisangani,Congo",0.5185303,25.2007728
"Strezhevoy,Russia",60.72360759999999,77.5809306
"Recife,Brazil",-8.0577401,-34.8829629
"Guelmim,Morocco",28.9883659,-10.0527498
"Off Jeju,South Korean",33.4996213,126.5311884
"Tangi Valley,Afghanistan",33.93911,67.709953
"Omsukchan,Russia",62.50940980000001,155.7859171
"Resolute Bay,Nunavut,Canada",74.697299,-94.829729
"Mosby,Missouri",39.315559,-94.2938356
"Juan Fernandez Island,Chile",-33.6613889,-78.9277778
"Trinidad,Bolivia",-14.8321487,-64.9019015
"Yaroslavl,Russia",57.62607440000001,39.8844708
"Huambo,Angola",-12.7739761,15.7468535
"Reno,Nevada",39.529919,-119.8142691
"Yellowknife,Northwest Territories,Canada",62.4539717,-114.3717886
"Kathmandu,Nepal",27.7172453,85.3239605
"Bohorok,Indonesia",3.465968,98.04651849999999
"Madang,Papua New Guinea",-5.2218841,145.7856324
"Vancouver,BC,Canada",49.2827291,-123.1207375
"Near Kilohana,Molokai,Hawaii",21.1911409,-156.9840507
"Santa Catarina Atoyzingo,Mexico",19.2078994,-98.93108389999999
"Henderson,Nevada",36.0395247,-114.9817213
"Green Grove,Florida",29.634135,-82.2676019
"Namoya,Congo",-4.019944,27.5578
"San Juan,Puerto Rico",18.4670588,-66.1184593
"Kabul,Afghanistan",34.5553494,69.207486
"Tyumen,Russia",57.1553394,65.5618636
"Islamabad,Pakistan",33.6844202,73.04788479999999
"Sabanagrande,Colombia",10.789771,-74.755201
"Cidahu,Indonesia",-6.77358,106.7272714
"Jomsom,Nepal",28.7746477,83.7730237
"Accra,Ghana",5.6037168,-0.1869644
"Lagos,Nigeria",6.5243793,3.3792057
"Hualla Hualla,Mount Mamarosa,Peru",-15.7207894,-71.8606128
"Serov,Russia",59.6104645,60.6177431
"Jakarta,Indonesia",-6.2087634,106.845599
"Off Masbate Island,Philippines",12.0147224,123.8857747
"Talodi,Sudan",10.6377926,30.3839017
"Palana,Russia",59.0830382,159.9512034
"Kathmandu,Nepal",27.7172453,85.3239605
"Omdurman,Sudan",15.6475782,32.4806894
Antigua,17.0746557,-61.8175207
"San'a,Yemen",15.3694451,44.1910066
"Brazzaville,Congo",-4.2633597,15.2428853
"Ladysmith,South Africa",-28.5596713,29.780789
"Iturbide,Mexico",,
"Shymkent,Kazakhstan",42.34168469999999,69.59010099999999
"Heho,Myanmar",20.723192,96.82170169999999
